note_id,comment_id,create_time,ip_location_y,content,user_id_y,nickname_y,sub_comment_count,like_count_y,processed,label_h
67847667000000002002df49,67850afc000000001b02eafd,2025/1/13 12:06,美国,"Hey refugees! I just wanna remind everybody that this is a Chinese based app and that they have different laws than the US, be kind and smart about what you post  i don't want anyone to get banned lol we need all the refugees can get on this app!! so happy to be here ",678454520000000008018cc1,Kori Johnson,23,1,hey refugees wan remind everybody chinese based app different laws kind smart post want anyone get banned need refugees get happy,
67850a95000000000900cfc4,67850b82000000001b032a1f,2025/1/13 0:00,其他,"Queen, never cry.",5fc361fb00000000010037d4,毛米,2,7,queen cry,
67850ebf000000001a0362bc,67850f2c000000001a03834d,2025/1/13 0:00,其他,LMAO give me ur data,58407ad882ec397a08bc1a18,栀小懿,0,811,give ur data,
6784e3e8000000001703bbe3,678515d9000000001a00d198,2025/1/13 14:53,其他,"Hello, I'm your Chinese spy. Welcome to Xiaohongshu. I'll continue to keep an eye on you all the time, day and night...",5c617cd1000000001801c52f,夹心月亮派,92,245,hello chinese spy welcome xiaohongshu continue keep eye time day night,
67850ebf000000001a0362bc,67851671000000001b038485,2025/1/13 0:00,其他,"Idk why. When I read the sentence, CardiB's voice sounds in my mind",60e64583000000000100848e,今天喝冰美式,9,48,idk read sentence cardib voice sounds mind,
67851608000000000800d116,678517260000000022009e77,2025/1/13 0:00,美国,"Hello from Aus, I stand with you guys!! and I'm so excited to be here ",6784da6b000000000801818f,Milly666,2,116,hello aus stand guys excited,
67851608000000000800d116,6785173e000000002103fd45,2025/1/13 0:00,美国,Enjoy yourself here.,614899860000000002027b9d,Skid Row,1,493,enjoy,
67851608000000000800d116,678518480000000021019b9f,2025/1/13 0:00,其他,Happy wedding,5773b03882ec393ee1ea5af2,?????,1,13,happy wedding,
67851608000000000800d116,6785188c0000000022000ba9,2025/1/13 0:00,其他,"Miss, you're really beautiful. Your hair is gorgeous, and your makeup is stunning too.",5d333fc60000000016026483,来或离开,1,136,miss beautiful hair gorgeous makeup stunning,
67842492000000000b0333f5,678518aa000000002103d166,2025/1/13 14:53,美国,Can you help me write my English test paper?,66e95360000000001d030380,minji,3,3089,help write english test paper,
67851608000000000800d116,678518f7000000001a03a97a,2025/1/13 0:00,其他,Congratulations newlywed,63a5d0d20000000026004836,奈斯视野,1,98,congratulations newlywed,
6784ea8d0000000018012de4,67851a86000000001b0347a7,2025/1/13 14:53,美国,It doesn't seem too hard but there is a lot of unnecessary hard words they are using in sentences that people would never actually say in a conversation ,60122c690000000001001eb1,Alexis,347,4,seem hard lot unnecessary hard words using sentences people say conversation,
6785137700000000180132ff,67851ace0000000022003594,2025/1/13 13:53,美国,"I'm using it, I'm following everyone, I am engaging and learning haha hi from Az ??",67848da4000000000801d40e,Electricbrrrd,350,1,using following everyone engaging learning haha hi az,
67851608000000000800d116,67851dc4000000002103dc01,2025/1/13 0:00,美国,"Hahaha welcome! I wonder if there is a way to add subtitles to your video, then you will get much more responses ",60929d11000000000100a6d9,Jessica Yan,2,1,hahaha welcome wonder way subtitles video get much responses,
6784ea8d0000000018012de4,67852169000000002103d55c,2025/1/13 14:53,美国,"It's not hard to native speakers, really, but I can see how it'd be super difficult for non natives. It reminds me of learning vocabulary in our elementary/middle school days.",6784164e000000000801ab44,BelleBeexo,39,3,native speakers see super difficult non natives reminds learning vocabulary elementary middle school days,
67851608000000000800d116,67852294000000001b037f9f,2025/1/13 0:00,美国,Hey from south of bham Al,6784d830000000000801915d,Anna Reeves,1,2,hey south bham al,
6784d05300000000010016c6,678522a6000000001b0343d9,2025/1/13 14:26,江苏,"My kitty and me, we're both excited to have you over!",56d303bc4775a7298728def4,布朗熊女士,16,2301,excited,
67851608000000000800d116,67852397000000001b03c601,2025/1/13 0:00,其他,"I will spy on you,forever",66ec54fc000000001d020bd3,。。。,0,9892,spy forever,
6784ea8d0000000018012de4,678525f30000000022002a79,2025/1/13 14:53,美国,Pretty tame ngl but too many unnecessary big words ??,6784761500000000080190b9,ThatDude,31,409,tame many unnecessary big words,
678497970000000001000dab,678528fe0000000022009e1c,2025/1/13 14:53,广东,My English ceng ceng ceng up,5659a608e4251d5837c67602,不瘦10斤不改名,281,2,english ceng ceng ceng,
67851bdc000000001903655f,67852a3c000000001b01fd39,2025/1/13 0:00,其他,"hi there,  welcome to rednote.",58f58d746a6a691380139a2f,黑,0,189,hi welcome rednote,
67852ed8000000002002e5de,67852f51000000002102c111,2025/1/13 0:00,美国,Nice haircuts ,66d7e7b5000000001d020164,TTSB,2,3762,nice haircuts,
6784d05300000000010016c6,67852faf0000000020039124,2025/1/13 15:22,广东,My triangle cat,5f2bcbb4000000000101db19,肚子妈,37,146,triangle cat,
67851608000000000800d116,67852fbf000000001b01cb63,2025/1/13 0:00,其他,"Welcome, my beautiful aunt.！！??????????",58f6a79c7fc5b85ed7e687d9,漠一点,0,281,welcome beautiful aunt,
67851608000000000800d116,6785306b000000002101feed,2025/1/13 0:00,美国,"Fellow refugee here I'm from Texas, I hope we find a new home here!",6785215d000000000801c7a2,ByeFelicia,1,5580,fellow refugee texas hope find new home,
67852ef8000000000b00c028,678530e8000000002200168b,2025/1/13 0:00,美国,Make sure to follow me ,6785279a0000000008018cac,Major,0,5,make sure follow,
67842492000000000b0333f5,678530f6000000002103ce5b,2025/1/13 14:53,其他,do you long,646250ba0000000010025c06,米莉大侠,15,64,,
67842492000000000b0333f5,678531f5000000002200eddf,2025/1/13 14:53,其他,hallo，I'm a boy,608f8ad2000000000101d0a2,haha,14,1,hallo boy,
67852f830000000020016f1d,67853346000000002200df3f,2025/1/13 14:53,美国,CapCut will be getting banned too since it's owned by the same company as TikTok,67852665000000000801c554,Blair,5,298,capcut getting banned owned company tiktok,
6785137700000000180132ff,678537e100000000220052a5,2025/1/13 15:57,美国,Thank you for the kind welcome! From Michigan ??,678530be0000000008018081,Bunnyfloof,209,0,thank kind welcome michigan,
678533f8000000000b015169,678538dc0000000021016985,2025/1/13 14:53,美国,"I gonna to sleep??and... I will try my best to update some Chinese vlogs with English subtitles( but I will use the translate to add it), so that u can learn mandarin if u like and.... good night??",60f3cc77000000000100ae7b,Chan,24,11,gon sleep try best update chinese vlogs english subtitles use translate add learn mandarin good night,
678497970000000001000dab,67853a43000000002200e611,2025/1/13 16:07,美国,"""Moots"" is a shortening of ""mutual"", which is like having a mutual friend, follow each other. I apologize if my explanation is bad.",6784ba68000000000801d8f3,RocketStyx,70,51,moots shortening mutual mutual friend follow apologize explanation bad,
67852b85000000000b01793e,67853a8f000000002102e10b,2025/1/13 14:53,其他,Oioi,648dc236000000001f007127,Roseliz（见过黄宣&娟版）,1,57,oioi,
678536e90000000001001317,67853be8000000001a03a87b,2025/1/14 0:00,其他,"Dont worry, Chinese is very easy to learn",5db016b80000000001003aac,光看不买,5,1,dont worry chinese easy learn,
67852ef8000000000b00c028,678543cf0000000022001445,2025/1/14 0:00,其他,,6785279a0000000008018cac,Major,1,730,,
67852ef8000000000b00c028,6785498e0000000022003cdb,2025/1/14 0:00,美国,Forgetting the MASSIVE meme is criminal man,67854785000000000801d091,Arin Hussain,4,6,forgetting massive meme criminal man,
6784f443000000000203ef6c,6785525600000000220059d0,2025/1/13 17:40,其他,you like my boyfriend,62c6f962000000000e00d5a5,草台班子,52,260,boyfriend,
67854dcc000000001703a617,6785566c000000001b02e090,2025/1/14 0:00,其他,You pushed open a door to a new world,62add816000000001b02a9a2,文文柚子爸爸,19,7,pushed open door new world,
678552dc000000001703fea4,678557c3000000001b03c991,2025/1/14 0:00,其他,"Hahaha, I want you to lend me your brain in my final exam, because my English is very bad!",6675b99c00000000070056e3,猴子请来的水军,1,0,hahaha want lend brain final exam english bad,
678552dc000000001703fea4,6785595900000000220071b7,2025/1/14 0:00,美国,Welcome ! I am your Chinese spy,5f06abf10000000001001b13,momo,3,0,welcome chinese spy,
678552dc000000001703fea4,6785598b000000002200762c,2025/1/14 0:00,其他,You are so beautiful!,5f06abf10000000001001b13,momo,0,2,beautiful,
6777d605000000000900f8ac,678559b90000000022007a51,2025/1/13 17:40,美国,I'll do your taxes if your name is taxes,67852cce000000000801aac8,Ketawnna,198,1370,taxes name taxes,
6784a97f0000000001000bf8,67855b78000000001a00f8b3,2025/1/13 17:40,美国,It's like the first day of school!!!,678551d90000000008018ada,Summer D,5,26,first day school,
678552dc000000001703fea4,67855d040000000022002b9b,2025/1/14 0:00,其他,here？！,5bddd0676ac94f00016b5d96,Visual中外文化交流,6,146,,
6785137700000000180132ff,67856be1000000002200508d,2025/1/13 19:39,瑞典,"Sweden has joined the chat  Why, you ask  Because I go where the Americans go. They're the ones who made the clock app great.",6784ca0f0000000008019da3,Globalklaus,155,2,sweden joined ask go americans go ones made clock app great,
678533f8000000000b015169,6785708e00000000220052cb,2025/1/13 20:26,其他,"raw, next question",6737b94a000000001c0198cb,leachpeach,281,1,raw next question,
678533f8000000000b015169,678577d1000000001b03aace,2025/1/13 20:26,其他,bro you're cute in any country (this is coming from a white man),6574bebf0000000020037054,苏格兰万岁,19,213,cute country coming white man,
678533f8000000000b015169,678578f3000000001b02d45e,2025/1/13 20:26,其他,Scrolling feels like divorce ??,67853e8c000000000801a086,Mika,11,0,scrolling feels divorce,
67852f830000000020016f1d,678579b20000000021017919,2025/1/13 20:26,美国,"I am using Chat Gpt, it is working great for translating. Thank you for your help!",678406a7000000000803cb3c,Robin Kelly,4,0,using gpt working great translating thank help,
6784f443000000000203ef6c,6785834f0000000021035fe2,2025/1/13 20:26,其他,"Yes, I do",609d877100000000010060aa,九转还阳草,4,3743,yes,
678546aa000000000800d7bd,6785874f000000002101756c,2025/1/13 20:26,美国,Thank you! I'll follow both of you ????,67836a3000000000080190ce,Adelice,9,5058,thank follow,
678533f8000000000b015169,67858763000000001b033255,2025/1/13 20:26,美国,These comments make me feel at home ,6734acd3000000001c0183a4,Audrey,5,3702,comments make feel home,
678546aa000000000800d7bd,678587cc000000002200a156,2025/1/13 20:26,美国,"希望大家都阔以玩的开心！美美看我视频哈哈哈多说中文！Hope y’all have fun on XHS, beauties! ?? Check out my videos, haha
Pro tip: Use translations to post with Chinese titles and comments to make more friends here!",602ecdf9000000000101d2f9,its_papa,3,3014,hope fun xhs beauties check videos haha tip use translations post chinese titles comments make friends,
67852f830000000020016f1d,6785894d000000001a00cd5f,2025/1/13 20:26,美国,Omg I love you all!!! I am like on a high for how nice everyone has been!!!,6784a042000000000801ef65,Robyn,1,122,like high nice everyone,
67847667000000002002df49,67858bb4000000001a0387ed,2025/1/13 23:13,美国,Hi from Scotland!! ?????????????? We still have TT but will miss our American friends to joing RN as well ,67844b430000000008018c3e,Germana,9,102,hi scotland tt miss american friends joing rn,
678546aa000000000800d7bd,67858db3000000001a0396ca,2025/1/13 23:13,其他,I'm Chinese living in America at the moment and witnessing this happening in real time is awesome  follow me and I become your spy I follow you back,669adffd00000000240227d8,尤娜,19,33,chinese living america moment witnessing happening real time awesome follow become spy follow,
67852f830000000020016f1d,6785981b0000000022008b49,2025/1/13 23:13,美国,this is so kind thank you! your voice is so pretty,6785219a000000000801d507,payton,3,94,kind thank voice,
67856c340000000001003c74,67859c080000000022005fbc,2025/1/13 23:13,其他,,6478d08e00000000100368a2,凯乐,360,80,,
67856c340000000001003c74,67859ce8000000002102eae0,2025/1/13 23:13,美国,we need to all find and follow each other,6784f8150000000008018b99,Noturbabydad,45,68,need find follow,
678583a900000000010086ed,6785a1fe0000000022002f6c,2025/1/13 23:30,广东,,678578aa00000000080180c5,独孤信,452,93,,
678563e3000000000800df5b,6785a21a000000001b03e34c,2025/1/13 23:13,其他,I want to share with you the good things I treasure,5f5ba8370000000001006f65,kiki设计,13,53,want share good things treasure,
67852f830000000020016f1d,6785a534000000001a0384ad,2025/1/13 23:13,其他,Thank you! I will post future videos with subtitles ,6785399e000000000801ceaf,亚南,0,8,thank post future videos subtitles,
678555e9000000001801009e,6785a810000000002200538a,2025/1/14 0:00,其他,Hello dear！ 'Same' husband in different N109,5a6ddf4411be1051cb88be1b,卿似梦-梦梦,1,424,hello dear husband different,
6785917b0000000017038ab4,6785ab8200000000220020c9,2025/1/14 0:10,美国,his name is junior ,678525d3000000000801df99,vixc1n,379,0,name junior,
678583a900000000010086ed,6785ae20000000001a03a7a6,2025/1/14 0:21,广东,I am Chinese spy. I got your password,5e64be19000000000100ba17,Serena珊珊来了?,134,13,chinese spy got password,
6785942a0000000001009967,6785afde000000001b03bd1a,2025/1/14 0:00,其他,hello im 蔷薇 also from weiming please v me 50,65748e52000000001c01a7dd,竹马,2,40,hello im weiming please,
6785942a0000000001009967,6785b06b000000001b03d060,2025/1/14 0:00,美国,I've already found my people??,6368e128000000001f017894,LinNNNNA,2,1683,found people,
678583a900000000010086ed,6785b22a000000001a00fda4,2025/1/14 0:39,加拿大,Im LITERALLY planning a trip to China this summer because of how welcoming this app has been. 我真的打算今年夏天去中国旅行，因为这个应用给我的感觉太热情友好了。,6784fc18000000000803f3b2,ThePinPompous,229,8,im planning trip china summer welcoming app,
67856337000000000203f7d5,6785b2be0000000022008f77,2025/1/14 0:00,其他,Welcome to Little Red Book. My family also has a cat.,600bb5270000000001003f06,??,0,1,welcome little red book family cat,
678477fb000000001703d3d0,6785b33d000000001b03228b,2025/1/14 0:43,广东,I came from here,608bf315000000000101fc77,¨花落¨,257,1116,came,
6785917b0000000017038ab4,6785b3e1000000001a03accb,2025/1/14 0:46,广东,,565ff0d6e00dd8037ef59919,黏黏不是粘粘,716,101,,
678536e90000000001001317,6785b6490000000022002984,2025/1/14 0:00,美国,wowwww do you know the meaning of快哉快哉,6293592d000000001501f615,Uniii,28,1646,wowwww know meaning,
678510150000000001008569,6785bfc4000000001a00d74c,2025/1/14 1:37,英国,this is my cat,6785bebb000000000803c7da,sara,88,2253,cat,
67850ebf000000001a0362bc,6785c11e0000000022004625,2025/1/14 0:00,其他,hi,5e91cc5600000000010097ba,想不出来了,98,3543,hi,
6784f443000000000203ef6c,6785c1e9000000001b03dbb4,2025/1/14 2:00,其他,baby，Where are you,5da484a10000000001005c86,狗子追柚子??,38,119,baby,
678510150000000001008569,6785c20d000000001b02e691,2025/1/14 1:46,加拿大,Wait! Now you can ACTUALLY spy on me ,6785bcdb000000000801b81d,MrSalesman,53,2014,wait spy,
678510150000000001008569,6785c29900000000220078e0,2025/1/14 1:49,美国,i don't have a cat so here's my dog ,6784c83b000000000801f8e1,yanil,89,2517,cat dog,
67854dcc000000001703a617,6785cdbc000000002200bc96,2025/1/14 2:00,其他,where is your cat tax,5c033d506b58b72aa526c74c,喷里个喷,188,810,cat tax,
6784e3e8000000001703bbe3,6785ceae000000002103f89d,2025/1/14 2:00,其他,"i want an american friend,im a student,18 years old",621b32ad000000001000be04,啊biu,25,611,want american friend im student years old,
678510150000000001008569,6785cfbb000000001b03810c,2025/1/14 2:45,美国,This is my cat ,67848825000000000803cf16,小红薯6786D5CB,109,1798,cat,
67856337000000000203f7d5,6785d093000000001a00d342,2025/1/14 0:00,美国,"when you speak,you're like my English teacher",622316db000000002102319b,with J,0,3643,speak english teacher,
67856c14000000000800e463,6785d18f000000002200eb83,2025/1/14 0:00,其他,AGREEEEEE! Xiaohongshu 萬歲 ??????,5f20f52f000000000101dd18,Pongpong_Yoga,0,607,agreeeeee xiaohongshu,
6785c2b00000000019037613,6785d1ff000000002200cf67,2025/1/14 0:00,其他,haha,5f8ba84d0000000001003a9f,十七,0,2855,haha,
6785c2b00000000019037613,6785d28a0000000022009728,2025/1/14 0:00,其他,"That's not a problem and …Relax, everyone welcomes you",5f8ba84d0000000001003a9f,十七,0,127,problem relax everyone welcomes,
6785cf60000000000203fd34,6785d2b8000000001a00cab4,2025/1/14 0:00,美国,Cute! Many Chinese young couple don't want babies due to too much pressure,5b30e8aaf7e8b95d2a786798,SJ,48,2893,cute many chinese young couple want babies due much pressure,
67852f830000000020016f1d,6785e1ee000000002103d296,2025/1/14 4:46,美国,CAPCUT might be banned as well actually  capcut 也可能会被禁止,67850d0f00000000080197c2,Orchitzy,3,599,capcut banned capcut,
6785d56c000000001a035741,6785e3be000000001b01d5da,2025/1/14 0:00,美国,"Hii! TikTok refugee here lmao, if anyone likes anime, photography, art, or any type of music let's be moots! ",67859b39000000000801de61,midnightrainy,37,0,hii tiktok refugee lmao anyone likes photography art type music let moots,
6785e4c500000000200258ef,6785e521000000002200a2c7,2025/1/14 0:00,其他,Hi friends ??,671661d9000000001d0228fb,小红薯67171B28,59,230,hi friends,
67854dcc000000001703a617,6785e629000000002101ce48,2025/1/14 4:46,美国,"Matt, you're not gonna believe this but I remember you from high school and I can not believe the first time I'm seeing you in years is on XIAOHONGSHU ??",66f47b1d000000001d02298c,FreshMojito,325,6920,matt gon believe remember high school believe first time seeing years,
6785e75c000000002002610d,6785e906000000002200e46d,2025/1/14 4:46,美国,"""Don't keep any of your Mark Zuckerfark apps"" hahaha ???? waste of space indeed! ",678447ff000000000801a1f0,KoffeeKupp,3,245,keep mark zuckerfark apps hahaha waste space,
6785e4c500000000200258ef,6785ea840000000022006c77,2025/1/14 0:00,其他,"Welcome ！You have added Chinese translation to the subtitles, which is very thoughtful~",5f1e2ee7000000000100b17b,当代废柴社畜杰出代表,5,0,welcome added chinese translation subtitles thoughtful,
6785be40000000000203f8de,6785ed51000000001b03a055,2025/1/14 4:51,上海,try to add the tag 声入人心in every post.,63057c2b0000000012001bcc,momo,24,1500,try add tag post,
6785e86b000000000b030a68,6785eda7000000002200c295,2025/1/14 0:00,其他,Tap hearts if you are a fan of Zayne,5591f74862a60c48cadcd26d,Helen要与懒惰作战,0,17,tap hearts fan zayne,
67852f830000000020016f1d,6785edc3000000002200901c,2025/1/14 4:46,美国,"This is actually really helpful, thank you!!",6785947b000000000801ab13,NotBruhmomentt,2,1,helpful thank,
6785d56c000000001a035741,6785ee110000000022005e52,2025/1/14 0:00,美国,"hi everyone! happy to be here!  i am an American tt refugee from TX, USA :) let's be friends! ??",6785eb3f000000000803dd82,peanutdesu,25,32,hi everyone happy american tt refugee tx usa let friends,
678590be00000000010024f9,6785f044000000001b038ff3,2025/1/14 5:04,加拿大,moots   anyone? Follow for follow  I follow back within a few mins,6785509300000000080197e8,Cupid,93,18,moots anyone follow follow follow mins,
6785ed85000000000b022756,6785f1a50000000022005357,2025/1/14 0:00,美国,"If you have any questions about how to use the app, or about life as a foreigner in China, you can always message me ",6418234300000000120117a6,Finn,167,826,questions use app life foreigner china message,
6785cf60000000000203fd34,6785f36d000000001b03d2e7,2025/1/14 0:00,美国,"I'm from Beijing, China. Ask me anything ",63410b5d000000001802cd3f,thirty,60,7,beijing china ask anything,
6785e75c000000002002610d,6785f372000000002103e2a3,2025/1/14 4:46,美国,i been translating everybting I can but unfortunately I do not have a cat / 我一直在翻译我能翻译的一切，但不幸的是我没有猫,67851bf700000000080193af,ricky ??,12,53,translating everybting cat,
67854dcc000000001703a617,6785f3d1000000002200fef5,2025/1/14 4:46,其他,ride me,5f16bdb1000000000101ecd0,打工李喔喔,147,274,ride,
67851bdc000000001903655f,6785f3ee000000001b01cbc8,2025/1/14 0:00,美国,hello! what a day ,678540df000000000801dcdb,Cartas Cortas,0,483,hello day,
6785b30c000000001903546f,6785f450000000002103f84c,2025/1/14 5:21,北京,"It's free, not only can you post tarot related content, you can even communicate directly with eastern wizards!??
from a Taoist priest",5ba62885f6ed5c0001c1aa22,AMiaoA,99,1482,free post tarot related content communicate eastern wizards taoist priest,
6785d56c000000001a035741,6785f4ca0000000022004fbd,2025/1/14 0:00,美国,"hello !! I am from America , and looking for some friends !! I enjoy things like k-pop , k-drama's , and Sanrio !! ? (translation - hopefully correct) 你好！！我来自美国，正在寻找一些朋友！！我喜欢韩国流行音乐、韩国电视剧和三丽鸷?之类的东西！！?",67854623000000000803fde2,addie,84,2,hello america looking friends enjoy things pop drama sanrio translation correct,
6777d605000000000900f8ac,6785f5200000000022008534,2025/1/14 4:46,美国,I'm looking for someone to help me with my accounting homework ,63c5fc160000000026011a0b,Giuliana R,64,99,looking someone help accounting homework,
6785be40000000000203f8de,6785f764000000002200e882,2025/1/14 5:34,美国,"oh goodness!  I wasn’t expecting the algorithm to be THIS good! hello friends! I’ll do an official intro post soon  I can’t wait to share all things musical theatre with all of you!
哦，天哪！ 我没想到算法会这么好！朋友们，你们好！随着我越来越熟悉这个应用程序，我会做一个正式的介绍帖子，因为我觉得有必要。 我迫不及待地想和你们所有人分享音乐剧的一切！",67844535000000000801bef0,helloarihere,13,260,goodness expecting good hello friends official intro post wait share things musical theatre,
678546aa000000000800d7bd,6785f7bf0000000021037b09,2025/1/14 4:46,美国,any other refugees from tiktok? follow for a follow? looking for moots ,67854047000000000803fde6,simumimu,8,0,refugees tiktok follow follow looking moots,
6785d54e00000000010023e6,6785fa91000000001a00ca0b,2025/1/14 5:48,美国,My cats are shy but my dog says 你好,6785677600000000080184e9,IMTHEBEST S,295,264,cats shy dog says,
67849d1c000000000100a72d,6785faf0000000002101ebac,2025/1/14 0:00,美国,Welcome. And glad to see your sharing about your daily life,5cda666a000000001202c757,Alex,0,1,welcome glad see sharing daily life,
6785e75c000000002002610d,6785fafb0000000022009fa2,2025/1/14 4:46,美国,Can I post dog videos I don't have a cat ,6784393a000000000801c7a0,JO,7,601,post dog videos cat,
678555e9000000001801009e,6785fbc6000000001b038899,2025/1/14 0:00,其他,,616fc5700000000002019396,momo,10,527,,
6785942a0000000001009967,6785ff13000000002200544f,2025/1/14 0:00,其他,Happy Chinese New Year！恭喜发财！,6067d1c6000000000101def6,螺（两眼放光）,6,17,happy chinese new year,
678546aa000000000800d7bd,678600de000000002103ee10,2025/1/14 7:33,美国,哦买噶  里面 still learning with 没有 keyboard that help translate 没有 Chinese plz it's so hard,67846b78000000000803ed11,Sun Goddess,2,2,learning keyboard help translate chinese plz hard,
