note_id,comment_id,create_time,ip_location_y,content,user_id_y,nickname_y,sub_comment_count,like_count_y,processed,label_h
67860efb000000002002f275,67861275000000002103ffc8,2025/1/14 0:00,中国,我个人觉得大家都是人，不要给相互加滤镜也不要弱化自己的主体性。用了难民两字不代表他们惨，而且如果我们原有的一些内容让他们觉得侵犯了他们，就让他们这么觉得吧。因为这本来就是一个中国人用的平台，为什么要迁就他们？不希望他们把美国的政治正确，还有一些其他规矩带到这里来。我也不喜欢他们有的人有一种高高在上的意味。,64252f5600000000110215d5,上网就是为了让自己开心的,11,5297,滤镜 弱化 难民 代表 原有 内容 侵犯 就让 中国 人用 平台 迁就 希望 美国 政治 正确 规矩 带到 喜欢 意味,
6785fd4f0000000018011acb,6786132f000000001a03adc8,2025/1/14 0:00,中国,你好，你有他联系方式吗？我需要。谢谢,633582cc000000001801cc2c,AAA奥特曼,497,1095,谢谢,
678614f60000000001000d20,67861534000000001b035600,2025/1/14 0:00,其他,哈哈哈哈哈哈哈dan也来了,5abafd2b11be1041064466d5,momo,10,28,,
67856c340000000001003c74,67861565000000001a00e0ed,2025/1/14 7:33,中国,卧槽，用英文怎么说,5f263335000000000101cce5,安徒生 。,371,474,卧槽 英文,
6785942a0000000001009967,67861603000000001b034535,2025/1/14 0:00,其他,喜欢左然 你有品,65b5e9f8000000000e025d36,伊勒德柠檬树,2,614,喜欢 左然,
6785a85d000000002002cbd2,67861c3f000000002200d5f9,2025/1/14 7:33,中国,好好好已经开始刷到洋恩静了,610b310300000000010062c8,津津,21,6,刷到,
6786192000000000190353fe,6786232400000000220063a5,2025/1/14 8:41,江苏,Hi！旁边另外一个app，你先不要下载，等我邀请你,5bdd45ff5295470001609cca,吕创佳绩,469,552,下载 邀请,
6785adb50000000001001fd3,678625900000000020039f07,2025/1/14 0:00,中国,一、老外A，阅读一错2    二、胡子哥，完型错3，阅读一做不出来              三、十八岁黑人女孩，完型错11          四、荷兰华人学霸（状元）完型错1、阅读一全对         五、角色扮演哥，阅读一错1    六、23岁哥，完型错3   七、猫猫哥，完型错3今天让七个外国友人做了考研英语一,6427a0c90000000011022e35,晴耕雨读,1,11,老外 阅读 胡子 完型 阅读 黑人 女孩 完型 荷兰 华人 学霸 状元 完型 阅读 角色扮演 阅读 猫猫 完型 外国 友人 考研 英语,
67861ff500000000200179d5,678626140000000022004b40,2025/1/14 0:00,其他,这不佳丽姐嘛,60041bd7000000000100411e,无孩无猫女（备猫中）,0,1738,佳丽 姐嘛,
678625be000000001a0111be,67862678000000001b03110d,2025/1/14 7:33,中国,不好意思我很忙，要赶着去看下一个了,5801761d82ec392bbd55ca96,卷卷王,46,18,不好意思 赶着 看下,
67861ff500000000200179d5,678626ac000000001a03b015,2025/1/14 0:00,其他,啊啊啊啊啊啊啊不要太美我会更加爱上你的呜呜呜呜,587cca2c82ec3922c7b78ac2,Daisy,0,4339,啊啊啊 啊啊啊 我会 爱上你,
67860f020000000001008690,67862801000000002200d90c,2025/1/14 10:20,其他,发大火也行,60e55dd70000000001004319,kk,3,33,大火,
6785c879000000000b03a473,6786299b000000002200ff21,2025/1/14 0:00,中国,我也是刚入职tk  担心,5eb1a2ea0000000001005720,想念若隐若现,9,67,入职 担心,
678614f60000000001000d20,678629c0000000001a03bcad,2025/1/14 0:00,其他,我喜欢王洛溪，请把她送给我,5d1c088e00000000160126af,momoni,15,2,喜欢 洛溪 送给,
67862a6000000000170384f6,67862ae7000000001b038f89,2025/1/14 10:20,其他,想發自拍臭美一下結果一上來全是老外，有點fever dream的感覺?,647ffcd70000000011000c78,小红薯6480F630,36,2,發自 臭美 結果 老外 有點 感覺,
67861ff500000000200179d5,67862b4e00000000220018ea,2025/1/14 0:00,其他,哈哈哈哈fia姐姐完美融入了,62f0814b000000001e01db8e,???,0,628,姐姐 完美 融入,
67861ff500000000200179d5,67862d27000000002003b385,2025/1/14 0:00,其他,这双马尾辫也太好看了吧,5c5fd017000000001b01e6f6,X.,0,715,马尾辫 好看,
67856c14000000000800e463,67862edb000000002102e7f1,2025/1/14 0:00,中国,项链好好看,5ab04e3e11be106821e7f30d,熹微,0,13,项链 好好看,
6785614a000000001703dc6e,67863062000000002200c027,2025/1/14 0:00,中国,虽然知道大家是无聊在网络上打嘴炮 但是都克制一点，不然那些外国人会真的以为亚洲人很eassy的,5852052b5e87e77399b196a3,饱饱不是宝宝,1,122,无聊 网络 打嘴 克制 外国人 亚洲,
67862a6000000000170384f6,678632050000000021018237,2025/1/14 10:20,中国,这真的不是恩利吗,5b1d4eda11be1013782784e4,等一下就睡觉,8,1,恩利,
6786329d000000002001d7cf,6786335500000000220010bd,2025/1/14 0:00,中国,@漏鼻孔大王 刚要评论英语 发现是个冒充的,566515b17c5bb84f670320ad,星辰星辰幸运女神?,2,6,鼻孔 大王 评论 英语 发现 冒充,
678632c0000000002002f92b,678633d600000000220078ae,2025/1/14 10:20,中国,喜欢这个音乐，谁能告诉我这个音乐的名字！,635dc90d000000001802eb33,黑暗中的广东双马尾??,19,3,喜欢 音乐 告诉 音乐 名字,
678632c0000000002002f92b,6786345c000000001b030204,2025/1/14 0:00,其他,注意看 这是一个英语完型做不全对的美国人,610101d50000000001014758,island_ang?,9,31,英语 完型 美国,
67862df40000000001000613,67863696000000001b03e911,2025/1/14 0:00,其他,这个靓,5fb3cc620000000001004e70,R E,12,25,,
678615d30000000020029b6a,678636df000000001b0326d5,2025/1/14 10:06,美国,我也在使用翻译！希望没问题！这是我迄今为止最喜欢的角色，他的名字是 Corvus ,6785bfb7000000000801f6b4,Mori!!,287,560,翻译 希望 喜欢 角色 名字,
6785ca5600000000180135a7,678637b10000000021036a2f,2025/1/14 10:08,广东,所有美国难民，入驻必须付出代价：,5f8fa886000000000101f421,Cat Tax Officer（临时猫税官）,79,1872,美国 难民 入驻,
67862a6000000000170384f6,678638d20000000022008932,2025/1/14 10:20,其他,吓死我了 我以为是老外发的恩利图,59244ba35e87e74ed494c0f2,DeanX,1,25,吓死 老外 恩利图,
678625be000000001a0111be,67863a97000000002101e1aa,2025/1/14 10:20,中国,这个哥可以，带点亚洲皮相的味道,56559f05b7ba227acb45bca2,资深可爱多,3,24,亚洲 皮相 味道,
67862a6000000000170384f6,67863b2f000000001b033fff,2025/1/14 10:20,其他,还以为恩利被小洋芋们盗图了,5b1f51e34eacab4a1dd6df1f,momo,3,68,恩利 洋芋 盗图,
678625be000000001a0111be,67864061000000002103c5e2,2025/1/14 10:20,中国,含桑波艾,5b2b8fbcf7e8b9633a50342f,日鸿的香菜,5,161,含桑波,
678636d700000000010095a6,67864076000000001a00faec,2025/1/14 10:20,其他,太好了tt被ban最大受益者居然是我们同人女@11111,62a28390000000001b002cc2,???,3,219,受益者 人女,
678563e3000000000800df5b,67864139000000002103ec32,2025/1/14 10:20,中国,你挖到宝了，没人比中国小狸猫（sylus的爱人）更会做饭了（指生产出有爱的二创产品）。你可以在小红书搜索以下关键词 秦彻 / 秦彻龙 /恋与深空秦彻 etc 来看到你喜欢的内容。,6373cbdc000000001f01c64c,百亿影帝三岁半,4,1,中国 狸猫 爱人 做饭 生产 出有 二创 产品 红书 搜索 关键词 秦彻 秦彻龙 秦彻 喜欢 内容,
6786329d000000002001d7cf,678641f30000000022006717,2025/1/14 0:00,其他,??? vpn? ??? ???.,5f662c8f0000000001004165,WEI WEI,3,56,,
67854dcc000000001703a617,6786429c000000002103c5ff,2025/1/14 0:00,其他,看看腹肌,5b42ce686b58b757560193aa,黄大宝,2,0,腹肌,
6785adb50000000001001fd3,678643a8000000001a00ccfb,2025/1/14 0:00,其他,Upup 我太好奇他们能得几分了,5b3efdfce8ac2b3c47bdba34,衔橘的猫,0,82,好奇,
678614f60000000001000d20,6786454d000000001b01dfc6,2025/1/14 0:00,其他,感觉像是在看熟人玩梗一样哈哈哈哈,5a8cc0664eacab1ef11b7d89,DEAR DEMON,2,0,感觉 像是 熟人 玩梗,
6785adb50000000001001fd3,67864583000000002102cfeb,2025/1/14 0:00,其他,英一第一篇有点好笑,5c6051b3000000001a003980,LITTLE,7,5,英一 好笑,
67864077000000000b023d84,6786468e000000001a03ae30,2025/1/14 0:00,其他,打不过就加入是吧,623abea1000000001000bb0d,ChipaoNinja,0,316,,
678589f9000000001a035b40,67864866000000002200f98d,2025/1/14 0:00,中国,想参加，但是中国的中介费太高了,6137048a000000000201f9da,麦麦ww,0,514,参加 中国 中介费,
6786412e00000000200263eb,6786490e0000000022006c85,2025/1/14 11:22,四川,"不是，谁教她们这么说的哇，好美的女孩]Wow, what a beautiful girl",61c82c580000000010008ec3,孙小谭爱饭,145,15,美的 女孩,
67864077000000000b023d84,67864dac000000001b02e2de,2025/1/14 0:00,中国,天哪凭什么判违规。。。,5a7c48d4e8ac2b09675cf402,金鱼吐泡泡,1,1733,违规,
67864a81000000002002d0e3,67864e080000000020038117,2025/1/14 13:06,中国,发量惊人 羡慕了,5638d1a6c2bdeb07c7b237fa,布鲁斯斯斯斯,2,864,发量 惊人 羡慕,
6785c879000000000b03a473,67864e48000000001a00c31d,2025/1/14 0:00,中国,不是去年就说在????被封了吗？是我记错了？,656b6d9900000000200341b6,邻村玛丽兰,2,631,被封 记错,
678636d700000000010095a6,67864ee60000000021015617,2025/1/14 13:06,其他,omg，西餐！是西餐！！！！,5ea56723000000000100231a,COLTISH??,267,2,西餐 西餐,
6785fd4f0000000018011acb,67864fd800000000210146d2,2025/1/14 0:00,中国,你好，我想要??的联系方式,639c25560000000025005ad6,sm的ATM,282,907,想要,
6786192000000000190353fe,678652870000000022004529,2025/1/14 12:03,海南,我是一个随和的女孩。?,6264fc230000000010008141,小岛海苗,310,2,随和 女孩,
67864430000000001a01c999,678652c0000000001b02d85a,2025/1/14 12:04,吉林,听从大家建议疯狂刷新tag之后 主页已是next level,5aa22ae011be106170495feb,lulaluna,31,4,听从 建议 疯狂 刷新 主页,
67864430000000001a01c999,678654e500000000220069ba,2025/1/14 12:13,江苏,虽然我不是二次元，但是今天打开小红书，本以为会继续初现我担的视频，结果全都是外国人的自拍,643fd870000000001f033fd2,化身孤岛的光亮,13,5542,打开 小红 书本 初现 视频 外国人 自拍,
678650d2000000002002b8a3,6786553e000000001b033cc3,2025/1/14 12:14,广东,只是美国的洋抖没了 其他地区的洋抖还在,5f6e0528000000000101c4d8,momo,200,5509,美国 地区,
67864077000000000b023d84,6786560c0000000022004188,2025/1/14 0:00,其他,你好~我是giao士,639aee9b000000002702afc8,小红薯639B4ED6,0,1481,,
6785fd4f0000000018011acb,678656d2000000002101c9ce,2025/1/14 0:00,中国,你好 我想要他的联系方式 谢谢。,5f8a22180000000001004f53,小比吐司,270,253,想要 谢谢,
678625be000000001a0111be,678657be000000001b01f070,2025/1/14 13:06,其他,已阅，留牌子赐香囊,5bc07b4a02f8b4000116642d,哟西西鸭,2,2339,已阅 牌子 香囊,
67860efb000000002002f275,6786599700000000210168c9,2025/1/14 0:00,其他,innocent  这一点非常同意。其实由于特定的原因，中文互联网形成了完全独立的一套生态和交流模式。然而，由于英文社媒在全球范围内的主导性，并且大量非英语母语者都在尝试使用英文进入所谓社交媒体的“中心”，很多英文母语者并不了解其它语言的生态，正如他们可能也不了解日语或者阿拉伯语为主的在线生态。 个人认为这种现象其一反映了中文互联网的特殊性，其二也反映了全球互联网中存在的中心-边缘关系。或许tiktok事件也反映了这一中心-边缘关系本身就是地缘冲突的产物,60de8e5e0000000001002d96,Anattā,2,58,原因 中文 互联网 独立 生态 交流 模式 英文 社媒 全球 主导性 英语 母语 尝试 英文 社交 媒体 中心 英文 母语 语言 生态 日语 阿拉伯语 生态 现象 中文 互联网 特殊性 全球 互联网 中心 边缘 关系 事件 中心 边缘 关系 地缘 冲突 产物,
6785afc8000000001a011f0a,678659e7000000001a00cf3e,2025/1/14 12:34,湖南,我是真看不懂说的啥啊,5b34d3fc4eacab5f3bfb86bd,QQ糖,7,3688,看不懂,
6786593f000000000203fcb0,67865a11000000002103c210,2025/1/14 12:35,陕西,第一张图的衣服好好看 请问有链接吗,632f1329000000001b003c72,李爱奴,66,222,衣服 好好看 请问 链接,
6786528b0000000020023a78,67865aed000000002200fc18,2025/1/14 13:06,中国,这孩子说的啥，来人，给朕翻译翻译,5bba18187f03d90001c46497,小红薯9B57220F,97,17,孩子 翻译 翻译,
6785cf60000000000203fd34,67865ce3000000001b032df5,2025/1/14 0:00,中国,能说一下，今天为啥这么多老外,61bc65ea0000000010009256,小红薯61BD5A05,36,42,老外,
678615d30000000020029b6a,67865ec1000000002103dea3,2025/1/14 12:55,江苏,非常荣幸！它叫Serel，一只看上去略微有些愚蠢的蓝色史莱姆！,642aa2090000000010028886,用户已注销,34,82,荣幸 愚蠢 蓝色 史莱姆,
6785c879000000000b03a473,67866029000000001b03f451,2025/1/14 0:00,中国,说明外国人准备在小红书骗钱了，大家注意点,5cbc192100000000100209d6,张晚意超正,6,1974,外国人 红书 骗钱,
6785fb7f00000000200262d2,6786602b000000002103d8fe,2025/1/14 13:01,重庆,我的竞选宣言是，如果我谈上了，我会让在座的姐妹都亲一口。,60276f8f0000000001006c21,快乐大王,8,836,竞选 宣言 谈上 我会 在座 姐妹,
67850a95000000000900cfc4,678661af000000001b031f62,2025/1/14 0:00,其他,等私信全是外国老头你就老实了,5c6820b00000000011029d4c,Flamingo_,4,4384,私信 外国 老头 老实,
67865550000000000b01568d,6786622a0000000022008b52,2025/1/14 13:10,河南,I do,62ef4c02000000001f016c96,梨月瓣.,271,2433,,
67865e880000000001009454,678663f100000000220010c8,2025/1/14 13:06,其他,??! ???♀???? tt refugee ????????,543ce635d6e4a978b538ff5d,?????,3,222,,
678625be000000001a0111be,678664570000000020038c2d,2025/1/14 13:06,其他,@Max101,6347effd000000001801e939,Momo Ruby,0,73,,
6786466e000000000100a933,67866651000000001b035368,2025/1/14 13:27,安徽,好好好，这一层给大馋丫头们保存,5dedd8a20000000001001347,瓦蓝的夏??,31,4718,丫头 保存,
67866555000000001703dd1f,678667cb0000000021032650,2025/1/14 13:06,其他,哈哈哈哈哈我觉得扭老师要开辟新赛道了，专攻foreigners ,5c29b04500000000050127cd,铁卡戴珊??,2,17,老师 开辟 赛道 专攻,
6785c879000000000b03a473,6786686d000000001b03413e,2025/1/14 0:00,中国,川普不是说不封的吗（我记错了？,5bc02af919f7a70001eb9a5b,郑在通话中,3,1953,川普 不封 记错,
67860f020000000001008690,678668890000000021016d11,2025/1/14 13:06,中国,有点不适....我不觉得 “发大水”这样很可爱....,59c4f7bc44363b56cd2a4544,月半弯,1,13,不适 可爱,
67866555000000001703dd1f,6786690c000000001b02f384,2025/1/14 13:06,中国,我觉得小??还是加个翻译功能吧??,5c29b04500000000050127cd,铁卡戴珊??,1,6108,翻译 功能,
678639e600000000010002e1,67866a5b000000001b02f016,2025/1/14 0:00,其他,我得找個中國男朋友我得找個中國男朋友。我正在使用手機上的內置鍵盤，所以我不知道這有多好,6785fd38000000000801f1d0,Gemstone17,16,17,中國 男朋友 中國 男朋友 手機 內置 鍵盤,
6786697d000000000900e9a7,67866aa9000000002103d4ba,2025/1/14 0:00,中国,第一宝宝去哪玩了,666f98500000000007006a6f,L最好的麦麦和狸耳,1,0,宝宝,
6785d6e300000000010031e0,67866b9e000000001b033be8,2025/1/14 13:50,山东,很开心！虽然感觉世界在右倾，可是看到人民之间还是这么友好开放，和平交流，仿佛看到“天下大同”的理想雏形…但这可能终是一场赛博之梦吧，至少曾经有过，也别太早让我醒来,5525d55d2e1d93789002b969,momo,13,27,开心 感觉 世界 人民 友好 开放 和平 交流 理想 雏形 赛博 醒来,
6786593f000000000203fcb0,67866c8b000000001b039f17,2025/1/14 13:54,黑龙江,你好同袍有机会一起穿汉服逛街拍照,628a48a50000000015015d00,甜呆-减肥版,130,59,同袍 机会 汉服 逛街 拍照,
67860efb000000002002f275,67866ca2000000001a038855,2025/1/14 0:00,中国,第三条是非常好的一个角度，之前奥运会我们对朝鲜选手的一些赞美也是这个道理,61f606690000000010007bf1,李下云,5,38,角度 朝鲜 选手 赞美 道理,
67865550000000000b01568d,67866cab000000002200b8c7,2025/1/14 13:54,广东,我望希大家用使序乱文字，让们他译翻猜都到猜不,5cfb2ced0000000025038f09,愿,140,1,使序 文字,
6786697d000000000900e9a7,67866d630000000022007ff2,2025/1/14 0:00,其他,最喜欢最后一张了,63258b7d000000002303899e,梓梓又困了（四月武汉）,1,1132,喜欢,
67865a31000000002001566e,67866dd7000000001a03a8c8,2025/1/14 13:59,美国, follow 4 follow ??,678535a90000000008018176,Shayyy,167,4687,,
6785942a0000000001009967,67866dd70000000021032c99,2025/1/14 0:00,中国,前几天去看了一场只有我一个人的电影，有点害怕就把左甜甜也给带去了哈哈哈哈,61d25fe000000000100087b8,我一定要早起！,2,95,电影 害怕 甜甜 带去,
67852ed8000000002002e5de,6786702d000000001b038c2f,2025/1/14 0:00,中国,先别下载拼多多，等我邀请你。,63609f2e000000001901d461,寒羽,6,3,下载 邀请,
678632c0000000002002f92b,678672e3000000002200c797,2025/1/14 0:00,其他,独自闯中多年，没想到突然在小红书回家了,59b752c450c4b42b0c46ed46,DoDonut,4,39,闯中 红书 回家,
6785d56c000000001a035741,678673fa000000001b030ff0,2025/1/14 0:00,其他,"hi!! i'm annie and i live in california :)) i'm very into music, cosplay, makeup, and fashion  你好！！我是annie、 我住在加州 :)) 我非常喜欢音乐、角色扮演、化妆和时尚",677e4791000000000801de64,annie 安麒,76,1,加州 喜欢 音乐 角色扮演 化妆 时尚,
6785614a000000001703dc6e,678674d4000000001b034790,2025/1/14 0:00,中国,都在发集贸情啊？,5ac467cfe8ac2b611f54f88c,尼爸爸,1,283,集贸,
67867554000000001703b59e,6786760e0000000021035397,2025/1/14 0:00,其他,哈哈哈哈哈！,6119817a0000000001008eb2,Zzhongyp,2,178,,
67860efb000000002002f275,6786763f00000000220074ee,2025/1/14 0:00,其他,我觉得比较值得思考的是小红书作为一个主要被算法控制的虚拟空间这个大前提，抛开这个把所谓难民想象成类似雅典街头的叙利亚难民，占据某种实体空间，确实差距太远了,5e18c9f700000000010030ee,Xia,5,1136,值得 思考 红书 算法 控制 虚拟空间 大前提 抛开 难民 想象 类似 雅典 叙利亚 难民 占据 实体 空间 确实 差距,
67864430000000001a01c999,678678f40000000022009e9f,2025/1/14 14:47,上海,我感觉他们进来以后多了好多饭特别是国内冷国外热的，我大吃特吃,5d57788a0000000001018d4f,小红薯5D580FB4,20,2,感觉,
6785942a0000000001009967,67867a29000000002101bfd1,2025/1/14 0:00,中国,刚刚真以为是国外的蔷薇了,60fd6bf200000000010054b9,乌托卡莫,3,16,蔷薇,
6786497e000000002001594c,67867ae50000000022009f51,2025/1/14 14:55,广东,最可爱的是她擦了上面的拼音！！哈哈哈,60ad026300000000010077e1,Miyavi WANG,84,26,可爱 拼音,
67867af70000000020029fa8,67867ba60000000021018887,2025/1/14 14:58,浙江,好听哪里下载?,580777b55e87e725b148548a,大脸盖爱吃鱼,34,499,好听 下载,
